(235, 140, 125)
(255, 151, 125)
(184, 150, 129)
(242, 143, 103)
(217, 147, 133)
(240, 149, 137)
(243, 139, 122)
(192, 139, 131)
(240, 140, 127)
(245, 154, 133)
(237, 160, 115)
(253, 151, 108)
(229, 151, 109)
(255, 183, 147)
(247, 150, 114)
(228, 138, 114)
(245, 163, 132)
(237, 145, 118)
(231, 143, 119)
(232, 135, 122)
(245, 138, 115)
(186, 152, 131)
(244, 140, 123)
(203, 150, 142)
(244, 144, 131)
(226, 148, 106)
(254, 157, 121)
(253, 156, 120)
(197, 107, 83)
(232, 150, 119)
(231, 134, 121)
(252, 145, 122)
(185, 151, 130)
(232, 146, 104)
(239, 158, 143)
(228, 147, 132)
(255, 158, 143)
(255, 140, 124)
(248, 131, 115)
(255, 131, 117)
(205, 127, 105)
(226, 127, 107)
(246, 147, 127)
(255, 148, 110)
(225, 147, 105)
(255, 159, 123)
(255, 164, 128)
(243, 138, 116)
(230, 150, 119)
(228, 140, 116)
(233, 144, 132)
(241, 146, 123)
(180, 146, 125)
(253, 149, 115)
(185, 114, 105)
(237, 137, 122)
(255, 163, 148)
(218, 145, 125)
(224, 151, 131)
(255, 143, 127)
(255, 138, 124)
(255, 137, 123)
(255, 136, 126)
(209, 131, 109)
(233, 155, 113)
(224, 146, 104)
(255, 160, 124)
(221, 149, 124)
(250, 145, 123)
(231, 151, 120)
(240, 148, 121)
(226, 138, 114)
(237, 148, 136)
(204, 134, 120)
(216, 123, 91)
(232, 151, 114)
(235, 145, 109)
(214, 129, 108)
(233, 148, 127)
(204, 157, 132)
(222, 149, 127)
(233, 156, 131)
(252, 154, 143)
(222, 144, 104)
(244, 143, 125)
(231, 147, 114)
(253, 165, 141)
(238, 153, 116)
(253, 150, 127)
(245, 150, 115)
(225, 139, 108)
(238, 151, 132)
(213, 143, 129)
(222, 134, 136)
(204, 146, 108)
(233, 152, 115)
(223, 150, 128)
(228, 151, 126)
(227, 153, 128)
(255, 139, 112)
(220, 142, 102)
(181, 155, 137)
(255, 154, 131)
(217, 133, 100)
(229, 145, 112)
(240, 152, 128)
(240, 155, 118)
(224, 138, 107)
(241, 154, 135)
(221, 135, 111)
(234, 148, 124)
(255, 143, 96)
(242, 118, 71)
(226, 149, 138)
(183, 156, 136)
(231, 144, 125)
(216, 140, 111)
(221, 145, 116)
(247, 137, 111)
(242, 142, 107)
(255, 159, 137)
(186, 131, 130)
(185, 131, 127)
(230, 131, 113)
(251, 144, 130)
(231, 144, 107)
(232, 145, 108)
(239, 156, 111)
(248, 150, 120)
(251, 153, 123)
(248, 148, 113)
(239, 137, 103)
(228, 149, 124)
(255, 156, 109)
(255, 167, 120)
(220, 143, 132)
(216, 139, 128)
(217, 120, 107)
(241, 149, 122)
(204, 129, 116)
(240, 144, 133)
(228, 141, 122)
(230, 143, 124)
(255, 147, 130)
(249, 139, 113)
(251, 142, 120)
(219, 157, 147)
(243, 143, 108)
(185, 130, 129)
(188, 134, 130)
(187, 133, 129)
(231, 132, 114)
(247, 140, 126)
(236, 153, 108)
(245, 145, 110)
(240, 153, 132)
(237, 146, 116)
(220, 159, 126)
(247, 157, 122)
(246, 156, 121)
(230, 140, 105)
(221, 131, 96)
(236, 143, 119)
(198, 147, 141)
(201, 134, 125)
(216, 149, 140)
(255, 154, 143)
(238, 137, 126)
(186, 132, 127)
(207, 153, 148)
(222, 134, 127)
(222, 135, 125)
(255, 156, 148)
(225, 145, 114)
(255, 143, 115)
(236, 156, 123)
(237, 157, 124)
(234, 154, 121)
(233, 153, 120)
(214, 142, 117)
(218, 146, 121)
(227, 139, 132)
(254, 144, 125)
(229, 148, 101)
(223, 149, 112)
(242, 148, 107)
(244, 150, 109)
(252, 151, 113)
(255, 154, 116)
(255, 157, 126)
(252, 147, 116)
(235, 150, 122)
(243, 141, 98)
(234, 153, 136)
(242, 143, 123)
(255, 160, 140)
(248, 158, 123)
(233, 143, 108)
(202, 135, 126)
(210, 122, 108)
(240, 152, 138)
(247, 146, 135)
(240, 143, 139)
(231, 143, 136)
(229, 141, 134)
(243, 133, 125)
(254, 144, 136)
(255, 146, 139)
(255, 138, 131)
(226, 143, 115)
(228, 145, 117)
(226, 146, 113)
(223, 143, 110)
(206, 134, 109)
(224, 152, 127)
(255, 146, 127)
(231, 150, 103)
(240, 135, 104)
(253, 148, 117)
(255, 172, 129)
(253, 152, 123)
(255, 162, 119)
(255, 160, 117)
(248, 157, 136)
(255, 153, 127)
(246, 155, 134)
(222, 166, 138)
(226, 171, 152)
(181, 141, 147)
(245, 154, 135)
(204, 123, 87)
(236, 151, 123)
(248, 152, 113)
(250, 154, 115)
(255, 167, 128)
(251, 155, 116)
(244, 153, 114)
(253, 157, 118)
(197, 140, 130)
(255, 144, 123)
(255, 145, 124)
(237, 152, 107)
(241, 153, 109)
(251, 150, 121)
(215, 142, 101)
(244, 150, 143)
(225, 129, 90)
(242, 146, 107)
(247, 153, 112)
(215, 134, 119)
(206, 139, 102)
(229, 137, 110)
(233, 141, 114)
(243, 147, 136)
(197, 136, 92)
(238, 157, 120)
(220, 139, 102)
(232, 127, 104)
(246, 141, 118)
(248, 144, 99)
(227, 133, 126)
(251, 126, 122)
(227, 131, 92)
(254, 146, 129)
(255, 161, 144)
(225, 144, 129)
(254, 158, 147)
(211, 150, 106)
(251, 146, 123)
(245, 150, 114)
(255, 130, 126)
(222, 147, 145)
(228, 161, 143)
(186, 130, 134)
(230, 141, 122)
(234, 142, 126)
(251, 160, 121)
(220, 148, 144)
(200, 133, 115)
(253, 161, 145)
(231, 140, 101)
(214, 142, 138)
(222, 143, 128)
(219, 140, 125)
(254, 145, 133)
(255, 141, 116)
(246, 155, 125)
(244, 150, 111)
(248, 154, 115)
(228, 156, 141)
(249, 159, 143)
(223, 133, 117)
(235, 141, 121)
(195, 127, 115)
(255, 163, 154)
(255, 139, 130)
(245, 156, 144)
(243, 125, 114)
(255, 142, 131)
(252, 162, 146)
(232, 138, 111)
(244, 150, 123)
(255, 163, 140)
(249, 155, 137)
(246, 143, 121)
(254, 143, 109)
(246, 157, 118)
(206, 117, 78)
(250, 147, 109)
(255, 153, 115)
(182, 153, 127)
(251, 171, 151)
(231, 136, 113)
(244, 141, 119)
(225, 145, 125)
(222, 142, 122)
(205, 139, 136)
(240, 150, 125)
(240, 142, 112)
(252, 146, 103)
(243, 152, 113)
(211, 141, 138)
(240, 146, 105)
(250, 157, 125)
(233, 143, 118)
(203, 142, 109)
(237, 139, 109)
(229, 145, 105)
(245, 154, 144)
(235, 141, 100)
(212, 151, 124)
(220, 152, 111)
(209, 156, 117)
(255, 179, 145)
(227, 151, 113)
(255, 159, 124)
(236, 130, 95)
(185, 119, 78)
(249, 142, 104)
(226, 156, 144)
(225, 155, 143)
(234, 140, 99)
(193, 155, 118)
(208, 170, 133)
(226, 144, 111)
(228, 149, 102)
(231, 152, 105)
(214, 153, 126)
(204, 143, 116)
(246, 153, 109)
(234, 141, 97)
(223, 143, 92)
(255, 153, 119)
(242, 138, 104)
(249, 173, 135)
(235, 159, 121)
(212, 142, 130)
(255, 142, 129)
(255, 153, 140)
(238, 128, 109)
(255, 145, 126)
(179, 131, 129)
(159, 111, 109)
(194, 146, 144)
(255, 153, 128)
(218, 123, 121)
(235, 131, 112)
(236, 132, 113)
(255, 138, 113)
(189, 145, 125)
(192, 147, 122)
(193, 148, 123)
(221, 150, 130)
(197, 153, 118)
(241, 146, 111)
(238, 143, 108)
(237, 142, 107)
(255, 168, 133)
(200, 137, 121)
(218, 155, 139)
(255, 163, 131)
(255, 133, 101)
(255, 141, 109)
(219, 131, 124)
(255, 165, 160)
(221, 151, 147)
(175, 145, 137)
(247, 149, 119)
(227, 154, 134)
(220, 157, 141)
(255, 150, 118)
(222, 147, 134)
(243, 145, 134)
(209, 120, 108)
(220, 135, 107)
(252, 167, 139)
(255, 164, 146)
(255, 166, 163)
(208, 95, 92)
(203, 152, 118)
(254, 149, 120)
(227, 128, 108)
(229, 148, 111)
(242, 161, 124)
(223, 148, 126)
(248, 152, 134)
(255, 177, 159)
(227, 138, 126)
(226, 141, 113)
(251, 134, 116)
(255, 152, 134)
(215, 102, 99)
(238, 139, 119)
(221, 122, 102)
(207, 158, 144)
(231, 150, 113)
(233, 141, 125)
(231, 139, 123)
(209, 150, 137)
(201, 142, 129)
(255, 157, 127)
(206, 152, 118)
(255, 149, 120)
(247, 156, 137)
(237, 157, 135)
(255, 173, 161)
(254, 147, 135)
(220, 113, 101)
(230, 152, 112)
(237, 159, 119)
(238, 160, 120)
(232, 155, 129)
(244, 153, 132)
(209, 134, 112)
(203, 144, 131)
(216, 141, 109)
(223, 132, 113)
(245, 138, 126)
(161, 134, 114)
(227, 149, 109)
(236, 159, 133)
(246, 143, 120)
(241, 138, 115)
(241, 136, 105)
(242, 137, 99)
(245, 140, 102)
(255, 152, 114)
(254, 149, 111)
(221, 145, 108)
(247, 150, 115)
(209, 148, 115)
(255, 147, 119)
(236, 126, 107)
(207, 142, 126)
(182, 117, 101)
(238, 145, 135)
(232, 146, 106)
(242, 156, 116)
(246, 160, 120)
(255, 173, 140)
(248, 154, 127)
(205, 136, 107)
(237, 150, 122)
(249, 146, 123)
(243, 138, 100)
(212, 151, 118)
(228, 135, 125)
(241, 148, 138)
(241, 155, 115)
(247, 161, 121)
(240, 156, 123)
(234, 133, 113)
(157, 110, 94)
(230, 141, 129)
(248, 159, 147)
(239, 153, 111)
(226, 143, 107)
(253, 147, 121)
(209, 137, 103)
(255, 157, 137)
(240, 139, 119)
(224, 149, 136)
(238, 152, 110)
(240, 157, 121)
(249, 143, 117)
(243, 145, 113)
(226, 150, 133)
(220, 139, 124)
(247, 148, 121)
(212, 150, 120)
(255, 147, 122)
(220, 145, 125)
(218, 133, 121)
(254, 153, 144)
(242, 146, 114)
(255, 169, 142)
(242, 150, 123)
(235, 126, 104)
(230, 154, 137)
(216, 135, 120)
(204, 123, 108)
(194, 129, 102)
(255, 146, 128)
(255, 144, 126)
(211, 126, 114)
(255, 160, 147)
(251, 151, 138)
(255, 166, 139)
(213, 152, 139)
(227, 118, 96)
(226, 139, 118)
(249, 155, 128)
(241, 147, 120)
(238, 144, 117)
(255, 163, 136)
(237, 159, 130)
(251, 158, 135)
(197, 144, 127)
(228, 153, 142)
(228, 152, 144)
(227, 151, 143)
(182, 152, 131)
(255, 141, 134)
(223, 131, 124)
(225, 147, 118)
(222, 146, 138)
(251, 143, 143)
(250, 142, 142)
(210, 133, 130)
(204, 127, 124)
(213, 155, 138)
(224, 137, 136)
(255, 151, 132)
(222, 140, 137)
(226, 135, 133)
(210, 119, 117)
(232, 137, 136)
(167, 145, 138)
(138, 116, 109)
(203, 142, 100)
(195, 143, 119)
(216, 147, 140)
(199, 111, 106)
(213, 142, 113)
(224, 147, 113)
(225, 148, 114)
(242, 145, 130)
(244, 147, 132)
(248, 145, 134)
(198, 157, 154)
(223, 141, 138)
(221, 139, 136)
(242, 147, 146)
(246, 151, 150)
(252, 159, 158)
(224, 142, 93)
(215, 140, 118)
(255, 151, 130)
(227, 139, 134)
(241, 157, 126)
(255, 154, 114)
(198, 135, 119)
(255, 164, 154)
(252, 153, 149)
(245, 146, 142)
(255, 165, 157)
(237, 125, 117)
(249, 145, 139)
(255, 153, 147)
(219, 127, 111)
(223, 141, 92)
(226, 144, 95)
(216, 141, 119)
(222, 141, 133)
(224, 133, 114)
(240, 147, 103)
(242, 149, 105)
(217, 109, 99)
(245, 137, 127)
(255, 160, 156)
(239, 140, 136)
(223, 111, 103)
(248, 144, 138)
(255, 158, 147)
(224, 132, 116)
(236, 140, 99)
(228, 142, 117)
(229, 143, 118)
(196, 125, 116)
(255, 163, 150)
(240, 152, 127)
(190, 146, 128)
(249, 156, 124)
(222, 153, 153)
(205, 150, 133)
(235, 144, 142)
(208, 147, 134)
(255, 152, 143)
(253, 134, 125)
(228, 150, 130)
(214, 136, 116)
(235, 146, 125)
(255, 143, 125)
(247, 125, 107)
(239, 142, 129)
(190, 93, 80)
(228, 164, 134)
(239, 143, 102)
(230, 144, 119)
(214, 148, 134)
(203, 137, 123)
(193, 122, 113)
(191, 120, 111)
(208, 139, 130)
(186, 138, 129)
(251, 128, 115)
(239, 151, 126)
(202, 151, 123)
(197, 146, 118)
(206, 155, 138)
(204, 153, 136)
(217, 154, 128)
(216, 153, 127)
(191, 147, 129)
(255, 140, 127)
(255, 144, 131)
(222, 148, 131)
(216, 148, 134)
(243, 152, 140)
(223, 135, 111)
(237, 149, 125)
(230, 140, 115)
(227, 137, 112)
(232, 150, 147)
(219, 150, 150)
(214, 147, 129)
(212, 145, 127)
(206, 146, 127)
(210, 149, 136)
(255, 148, 139)
(248, 129, 120)
(193, 115, 95)
(225, 140, 130)
(219, 150, 143)
(249, 159, 152)
(230, 140, 133)
(253, 149, 145)
(207, 124, 96)
(215, 131, 107)
(220, 136, 112)
(226, 131, 116)
(235, 139, 128)
(255, 167, 156)
(232, 143, 122)
(255, 139, 121)
(219, 134, 106)
(248, 163, 135)
(255, 163, 133)
(255, 150, 133)
(199, 160, 150)
(194, 155, 145)
(211, 152, 137)
(216, 157, 142)
(224, 127, 114)
(255, 146, 123)
(202, 124, 116)
(223, 145, 137)
(225, 147, 141)
(255, 140, 121)
(255, 142, 123)
(255, 148, 123)
(255, 138, 117)
(208, 134, 96)
(190, 147, 141)
(223, 135, 89)
(192, 137, 98)
(222, 157, 130)
(249, 149, 136)
(219, 129, 105)
(206, 153, 136)
(194, 141, 124)
(248, 164, 139)
(196, 153, 139)
(181, 138, 124)
(246, 144, 131)
(200, 147, 120)
(211, 158, 131)
(255, 156, 130)
(249, 147, 121)
(255, 176, 151)
(215, 129, 104)
(198, 163, 156)
(231, 139, 132)
(209, 137, 105)
(246, 174, 142)
(187, 136, 146)
(194, 145, 131)
(200, 151, 137)
(243, 161, 130)
(241, 149, 135)
(249, 141, 122)
(252, 137, 132)
(255, 163, 158)
(186, 141, 135)
(205, 160, 154)
(233, 135, 112)
(255, 150, 120)
(255, 155, 125)
(185, 146, 136)
(198, 159, 149)
(237, 143, 123)
(243, 149, 129)
(225, 141, 116)
(171, 132, 107)
(230, 145, 117)
(243, 158, 130)
(255, 140, 123)
(255, 131, 108)
(255, 126, 103)
(255, 139, 120)
(255, 150, 125)
(255, 139, 118)
(229, 155, 117)
(161, 87, 49)
(255, 170, 124)
(255, 168, 122)
(211, 133, 125)
(255, 163, 132)
(235, 151, 126)
(219, 135, 110)
(225, 123, 110)
(253, 161, 154)
(209, 133, 125)
(230, 154, 146)
(246, 134, 104)
(215, 143, 111)
(179, 130, 116)
(227, 145, 114)
(250, 142, 123)
(214, 131, 123)
(244, 129, 124)
(223, 125, 102)
(255, 154, 124)
(241, 147, 127)
(222, 138, 113)
(210, 149, 134)
(238, 153, 132)
(243, 142, 111)
(242, 145, 132)
(236, 152, 128)
(229, 137, 101)
(203, 107, 75)
(216, 120, 88)
(255, 151, 123)
(255, 139, 117)
(255, 138, 116)
(211, 154, 132)
(244, 156, 123)
(253, 165, 132)
(233, 145, 112)
(208, 131, 118)
(255, 156, 119)
(232, 143, 104)
(255, 165, 122)
(223, 139, 106)
(226, 134, 118)
(217, 142, 131)
(245, 169, 152)
(238, 162, 145)
(253, 136, 97)
(236, 152, 121)
(252, 147, 118)
(144, 109, 94)
(246, 150, 120)
(235, 139, 109)
(255, 150, 116)
(236, 149, 128)
(248, 145, 123)
(216, 155, 140)
(234, 149, 128)
(242, 141, 110)
(253, 152, 121)
(222, 125, 112)
(225, 141, 117)
(210, 114, 82)
(255, 153, 125)
(255, 179, 146)
(219, 142, 129)
(215, 138, 125)
(233, 144, 105)
(223, 131, 115)
(227, 129, 99)
(216, 140, 123)
(213, 135, 115)
(255, 148, 109)
(255, 152, 113)
(255, 173, 142)
(220, 148, 133)
(252, 156, 126)
(253, 157, 127)
(228, 151, 119)
(216, 156, 137)
(209, 132, 100)
(247, 147, 124)
(236, 136, 113)
(252, 145, 133)
(253, 146, 134)
(232, 148, 124)
(184, 120, 82)
(250, 140, 114)
(159, 109, 85)
(204, 154, 130)
(233, 157, 91)
(242, 154, 121)
(197, 141, 126)
(247, 170, 157)
(243, 143, 100)
(237, 145, 97)
(252, 160, 112)
(237, 131, 112)
(233, 146, 110)
(241, 154, 118)
(211, 149, 128)
(205, 143, 120)
(255, 150, 110)
(220, 148, 114)
(246, 149, 122)
(193, 125, 102)
(221, 153, 130)
(210, 125, 89)
(237, 152, 116)
(255, 156, 118)
(230, 145, 109)
(215, 145, 120)
(245, 142, 120)
(227, 150, 118)
(212, 152, 133)
(220, 143, 111)
(246, 146, 123)
(237, 137, 114)
(160, 110, 86)
(230, 154, 88)
(231, 155, 89)
(211, 160, 103)
(215, 164, 107)
(236, 162, 116)
(219, 131, 98)
(234, 146, 113)
(255, 151, 110)
(255, 150, 109)
(239, 139, 96)
(239, 147, 99)
(254, 148, 129)
(236, 131, 117)
(255, 147, 105)
(205, 149, 136)
(218, 162, 149)
(231, 149, 138)
(210, 128, 117)
(184, 136, 134)
(197, 149, 147)
(228, 143, 107)
(201, 150, 131)
(229, 149, 129)
(255, 159, 136)
(239, 160, 134)
(235, 147, 123)
(247, 140, 117)
(235, 148, 120)
(207, 137, 123)
(255, 151, 118)
(251, 133, 100)
(232, 133, 115)
(248, 149, 131)
(237, 148, 120)
(244, 155, 127)
(229, 162, 144)
(235, 137, 128)
(217, 142, 122)
(255, 148, 117)
(216, 146, 120)
(250, 147, 124)
(228, 125, 102)
(219, 152, 136)
(229, 144, 125)
(225, 150, 118)
(249, 156, 146)
(215, 122, 98)
(218, 141, 109)
(216, 150, 127)
(243, 139, 120)
(230, 151, 125)
(203, 152, 133)
(228, 148, 128)
(255, 146, 130)
(255, 148, 132)
(246, 151, 127)
(245, 148, 135)
(206, 136, 122)
(209, 128, 120)
(255, 150, 117)
(252, 134, 101)
(214, 116, 107)
(235, 132, 109)
(174, 139, 124)
(230, 137, 127)
(237, 144, 134)
(250, 157, 133)
(217, 140, 108)
(217, 151, 128)
(231, 152, 126)
(255, 159, 150)
(255, 168, 156)
(242, 133, 121)
(232, 151, 136)
(223, 142, 127)
(249, 187, 164)
(232, 128, 109)
(253, 157, 139)
(253, 152, 134)
(240, 138, 125)
(242, 148, 130)
(232, 149, 130)
(255, 128, 122)
(248, 147, 129)
(234, 155, 130)
(223, 151, 136)
(241, 159, 146)
(255, 151, 138)
(209, 157, 144)
(230, 130, 115)
(248, 140, 132)
(251, 168, 160)
(248, 143, 129)
(154, 138, 96)
(237, 150, 114)
(255, 145, 136)
(238, 150, 134)
(240, 134, 117)
(255, 137, 124)
(249, 128, 115)
(255, 147, 132)
(255, 149, 140)
(255, 151, 139)
(228, 119, 107)
(222, 141, 126)
(192, 130, 107)
(220, 158, 135)
(255, 163, 144)
(243, 147, 129)
(225, 129, 111)
(251, 150, 132)
(240, 146, 128)
(243, 149, 131)
(211, 136, 116)
(234, 151, 132)
(255, 131, 125)
(243, 142, 124)
(202, 123, 98)
(230, 151, 126)
(217, 135, 122)
(255, 152, 139)
(210, 158, 145)
(204, 145, 132)
(214, 155, 142)
(223, 145, 125)
(235, 135, 120)
(235, 136, 118)
(250, 142, 134)
(255, 166, 158)
(253, 148, 134)
(191, 175, 133)
(191, 144, 128)
(240, 152, 136)
(255, 149, 134)
(187, 147, 129)
(249, 148, 137)
(200, 132, 120)
(246, 145, 125)
(239, 138, 118)
(209, 140, 124)
(212, 153, 129)
(220, 125, 110)
(230, 135, 120)
(244, 123, 112)
(255, 163, 152)
(251, 144, 132)
(240, 150, 136)
(250, 149, 131)
(242, 141, 123)
(228, 141, 131)
(236, 149, 139)
(179, 133, 113)
(209, 141, 120)
(200, 132, 111)
(244, 154, 138)
(236, 159, 146)
(222, 145, 132)
(248, 155, 145)
(229, 157, 142)
(246, 154, 140)
(228, 136, 122)
(237, 159, 139)
(201, 142, 127)
(239, 159, 146)
(229, 149, 136)
(255, 153, 148)
(228, 146, 143)
(222, 155, 137)
(242, 162, 140)
(219, 145, 120)
(220, 146, 121)
(216, 152, 114)
(175, 119, 104)
(205, 160, 144)
(177, 132, 116)
(221, 142, 127)
(215, 136, 121)
(211, 151, 134)
(223, 131, 117)
(180, 140, 122)
(245, 144, 133)
(217, 149, 137)
(227, 138, 128)
(207, 138, 122)
(243, 148, 133)
(255, 138, 127)
(252, 131, 120)
(255, 139, 128)
(242, 152, 138)
(247, 146, 128)
(253, 145, 128)
(250, 142, 125)
(253, 141, 124)
(225, 141, 125)
(197, 129, 108)
(237, 146, 127)
(221, 130, 111)
(219, 129, 113)
(235, 145, 129)
(237, 160, 147)
(255, 142, 135)
(231, 144, 134)
(225, 133, 119)
(212, 136, 119)
(215, 139, 122)
(209, 137, 120)
(207, 135, 118)
(211, 133, 113)
(208, 130, 110)
(255, 176, 163)
(232, 152, 139)
(219, 148, 139)
(240, 131, 126)
(236, 131, 119)
(205, 138, 120)
(215, 135, 113)
(255, 145, 141)
(255, 132, 128)
(255, 150, 142)
(255, 159, 151)
(189, 144, 128)
(235, 153, 140)
(221, 139, 126)
(235, 148, 129)
(196, 109, 90)
(177, 123, 108)
(185, 138, 124)
(100, 105, 80)
(124, 129, 104)
(172, 145, 123)
(209, 154, 144)
(182, 155, 135)
(223, 183, 165)
(200, 136, 113)
(207, 161, 143)
(221, 154, 136)
(244, 160, 146)
(214, 150, 127)
(206, 160, 142)
(203, 157, 139)
(223, 139, 123)
(253, 161, 147)
(230, 133, 120)
(234, 137, 124)
(222, 132, 125)
(240, 148, 134)
(238, 146, 132)
(233, 143, 136)
(212, 143, 134)
(202, 137, 119)
(234, 155, 129)
(214, 145, 136)
(229, 160, 151)
(217, 138, 113)
(224, 150, 135)
(210, 141, 132)
(219, 143, 114)
(194, 132, 122)
(234, 158, 150)
(215, 139, 133)
(223, 147, 141)
(177, 89, 82)
(237, 136, 118)
(217, 152, 134)
(228, 147, 141)
(229, 148, 142)
(225, 141, 127)
(213, 129, 115)
(244, 156, 125)
(245, 152, 140)
(244, 151, 139)
(241, 148, 136)
(242, 156, 132)
(251, 160, 148)
(237, 146, 134)
(228, 137, 125)
(255, 150, 141)
(228, 146, 133)
(210, 128, 115)
(218, 142, 134)
(223, 144, 119)
(232, 162, 158)
(188, 118, 114)
(195, 125, 121)
(225, 154, 132)
(213, 138, 116)
(255, 134, 114)
(255, 134, 113)
(252, 120, 99)
(255, 127, 106)
(222, 137, 118)
(206, 145, 132)
(199, 123, 117)
(233, 145, 138)
(214, 159, 140)
(255, 168, 150)
(250, 154, 136)
(255, 152, 138)
(201, 150, 116)
(228, 167, 134)
(239, 178, 145)
(220, 143, 118)
(210, 137, 108)
(212, 149, 123)
(207, 144, 118)
(207, 136, 116)
(250, 161, 149)
(239, 137, 131)
(229, 144, 108)
(190, 108, 75)
(223, 143, 130)
(206, 126, 113)
(200, 118, 105)
(209, 127, 114)
(219, 132, 111)
(254, 167, 146)
(206, 146, 129)
(210, 150, 133)
(239, 147, 133)
(251, 158, 128)
(248, 155, 125)
(203, 133, 119)
(209, 139, 125)
(202, 129, 109)
(218, 156, 135)
(238, 131, 117)
(226, 134, 127)
(216, 109, 104)
(243, 148, 124)
(239, 144, 120)
(211, 142, 124)
(212, 126, 93)
(197, 148, 143)
(178, 129, 124)
(255, 141, 111)
(241, 143, 111)
(212, 150, 111)
(236, 144, 108)
(230, 138, 102)
(220, 127, 97)
(233, 161, 144)
(213, 141, 124)
(236, 157, 142)
(223, 140, 103)
(217, 141, 103)
(246, 142, 125)
(235, 157, 135)
(233, 155, 133)
(232, 145, 117)
(195, 147, 116)
(200, 152, 121)
(237, 151, 127)
(215, 129, 105)
(222, 137, 138)
(221, 136, 117)
(223, 162, 129)
(221, 144, 119)
(220, 147, 118)
(212, 139, 110)
(193, 144, 117)
(208, 145, 119)
(254, 152, 146)
(238, 156, 123)
(214, 127, 106)
(224, 137, 116)
(221, 134, 113)
(255, 161, 156)
(238, 144, 139)
(236, 143, 113)
(246, 153, 123)
(234, 141, 111)
(208, 126, 113)
(139, 57, 44)
(241, 160, 145)
(207, 134, 114)
(192, 119, 99)
(255, 148, 134)
(224, 132, 125)
(228, 136, 129)
(212, 143, 125)
(222, 136, 103)
(240, 154, 121)
(251, 153, 121)
(222, 160, 121)
(207, 145, 106)
(227, 135, 99)
(254, 168, 144)
(244, 134, 117)
(222, 138, 114)
(201, 141, 131)
(233, 150, 114)
(227, 144, 108)
(225, 157, 123)
(230, 137, 107)
(226, 141, 122)
(254, 141, 127)
(241, 144, 138)
(232, 140, 133)
(232, 146, 113)
(244, 158, 125)
(255, 146, 116)
(255, 149, 119)
(207, 160, 124)
(247, 162, 125)
(224, 139, 102)
(253, 160, 130)
(230, 142, 126)
(224, 143, 126)
(215, 141, 103)
(221, 140, 103)
(239, 135, 118)
(248, 138, 121)
(231, 147, 123)
(220, 154, 124)
(229, 145, 121)
(203, 152, 135)
(245, 152, 122)
(229, 136, 106)
(224, 143, 128)
(219, 136, 117)
(253, 140, 126)
(229, 132, 126)
(238, 146, 139)
(209, 142, 133)
(213, 144, 126)
(235, 149, 116)
(242, 156, 123)
(249, 164, 127)
(231, 146, 109)
(226, 141, 104)
(252, 159, 129)
(212, 135, 110)
(182, 92, 76)
(193, 103, 87)
(213, 127, 102)
(223, 137, 112)
(178, 94, 70)
(219, 144, 122)
(225, 153, 127)
(229, 143, 112)
(193, 127, 106)
(227, 146, 131)
(228, 135, 105)
(225, 144, 127)
(227, 147, 127)
(255, 139, 126)
(220, 147, 136)
(222, 149, 138)
(248, 148, 125)
(216, 144, 129)
(232, 155, 121)
(255, 149, 124)
(233, 151, 126)
(244, 156, 142)
(225, 139, 106)
(217, 153, 130)
(186, 137, 131)
(232, 142, 126)
(252, 168, 144)
(218, 143, 121)
(249, 158, 137)
(218, 135, 127)
(251, 138, 126)
(252, 139, 127)
(200, 119, 104)
(239, 146, 116)
(224, 144, 124)
(254, 138, 125)
(211, 138, 127)
(238, 152, 119)
(255, 164, 132)
(227, 143, 110)
(238, 145, 115)
(249, 156, 126)
(255, 152, 125)
(255, 150, 123)
(237, 155, 130)
(243, 155, 141)
(255, 132, 110)
(244, 149, 125)
(255, 148, 129)
(216, 152, 129)
(202, 136, 124)
(227, 161, 149)
(237, 166, 137)
(245, 155, 139)
(198, 142, 127)
(236, 140, 131)
(232, 136, 127)
(227, 134, 104)
(223, 146, 121)
(204, 150, 128)
(238, 138, 123)
(229, 148, 133)
(220, 143, 130)
(213, 157, 121)
(255, 161, 138)
(252, 143, 120)
(217, 144, 124)
(235, 154, 139)
(225, 137, 113)
(212, 145, 129)
(255, 162, 144)
(219, 120, 102)
(215, 149, 128)
(149, 132, 115)
(218, 147, 118)
(239, 149, 124)
(217, 156, 143)
(228, 132, 123)
(205, 151, 129)
(245, 145, 130)
(255, 145, 137)
(220, 147, 127)
(198, 131, 115)
(214, 148, 127)
(169, 148, 128)
(252, 149, 118)
(241, 138, 107)
(243, 140, 109)
(238, 151, 123)
(242, 150, 136)
(214, 132, 121)
(230, 139, 120)
(219, 139, 128)
(255, 147, 135)
(237, 153, 139)
(227, 139, 125)
(222, 149, 120)
(207, 142, 116)
(255, 134, 122)
(255, 139, 127)
(222, 142, 129)
(247, 139, 129)
(215, 107, 97)
(251, 140, 126)
(202, 158, 121)
(255, 160, 141)
(255, 144, 125)
(215, 151, 130)
(224, 141, 122)
(218, 129, 110)
(221, 132, 113)
(235, 146, 127)
(175, 154, 134)
(204, 137, 121)
(198, 153, 148)
(230, 127, 96)
(239, 152, 124)
(238, 147, 128)
(245, 153, 139)
(255, 152, 140)
(244, 162, 151)
(233, 145, 131)
(216, 143, 130)
(215, 142, 129)
(224, 151, 122)
(219, 131, 107)
(199, 131, 108)
